state_index,episode,step,best_action,reward,done,action__minatar_space_invaders_seed_0,action__minatar_space_invaders_seed_0_steps_4980736,action__minatar_space_invaders_seed_0_steps_9961472,action__minatar_space_invaders_seed_0_steps_14942208,action__minatar_space_invaders_seed_0_steps_19922944,matching_models,matching_fraction,top_suffix_agree,category
3141,1,2107,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3142,1,2108,2,0.0,False,2,1,2,2,2,4,0.8,3,top_3
3143,1,2109,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
3144,1,2110,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3145,1,2111,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3146,1,2112,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3147,1,2113,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
3148,1,2114,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
3149,1,2115,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
3150,1,2116,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3151,1,2117,1,1.0,False,1,1,3,2,1,3,0.6,1,best_only
3152,1,2118,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3153,1,2119,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3154,1,2120,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3155,1,2121,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3156,1,2122,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3157,1,2123,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3158,1,2124,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
3159,1,2125,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
3160,1,2126,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3161,1,2127,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3162,1,2128,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
3163,1,2129,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3164,1,2130,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3165,1,2131,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3166,1,2132,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3167,1,2133,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3168,1,2134,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3169,1,2135,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3170,1,2136,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3171,1,2137,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
3172,1,2138,1,0.0,False,1,2,0,1,1,3,0.6,2,top_2
3173,1,2139,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
3174,1,2140,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3175,1,2141,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3176,1,2142,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3177,1,2143,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3178,1,2144,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3179,1,2145,3,1.0,False,3,2,3,3,3,4,0.8,3,top_3
3180,1,2146,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3181,1,2147,1,0.0,False,1,3,3,0,1,2,0.4,1,best_only
3182,1,2148,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
3183,1,2149,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3184,1,2150,3,1.0,False,3,3,3,2,3,4,0.8,1,best_only
3185,1,2151,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3186,1,2152,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3187,1,2153,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3188,1,2154,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3189,1,2155,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3190,1,2156,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3191,1,2157,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3192,1,2158,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3193,1,2159,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3194,1,2160,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3195,1,2161,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3196,1,2162,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3197,1,2163,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3198,1,2164,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
3199,1,2165,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3200,1,2166,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3201,1,2167,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3202,1,2168,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3203,1,2169,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3204,1,2170,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3205,1,2171,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3206,1,2172,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3207,1,2173,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3208,1,2174,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3209,1,2175,3,1.0,False,3,1,3,3,3,4,0.8,3,top_3
3210,1,2176,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3211,1,2177,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3212,1,2178,0,0.0,False,0,2,3,0,0,3,0.6,2,top_2
3213,1,2179,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3214,1,2180,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3215,1,2181,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3216,1,2182,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
3217,1,2183,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3218,1,2184,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3219,1,2185,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3220,1,2186,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3221,1,2187,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3222,1,2188,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
3223,1,2189,2,0.0,False,2,2,2,1,2,4,0.8,1,best_only
3224,1,2190,1,1.0,False,1,2,3,1,1,3,0.6,2,top_2
3225,1,2191,3,0.0,False,3,2,2,2,3,2,0.4,1,best_only
3226,1,2192,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3227,1,2193,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3228,1,2194,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
3229,1,2195,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3230,1,2196,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3231,1,2197,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3232,1,2198,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
3233,1,2199,2,1.0,False,2,3,3,2,2,3,0.6,2,top_2
3234,1,2200,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3235,1,2201,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3236,1,2202,3,0.0,False,3,1,1,3,3,3,0.6,2,top_2
3237,1,2203,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
3238,1,2204,2,0.0,False,2,1,2,2,2,4,0.8,3,top_3
3239,1,2205,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
3240,1,2206,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
3241,1,2207,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3242,1,2208,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
3243,1,2209,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3244,1,2210,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3245,1,2211,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3246,1,2212,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3247,1,2213,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
3248,1,2214,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
3249,1,2215,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3250,1,2216,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3251,1,2217,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3252,1,2218,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3253,1,2219,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3254,1,2220,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3255,1,2221,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
3256,1,2222,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3257,1,2223,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3258,1,2224,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3259,1,2225,1,0.0,False,1,1,1,3,1,4,0.8,1,best_only
3260,1,2226,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
3261,1,2227,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3262,1,2228,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3263,1,2229,1,0.0,False,1,2,2,1,1,3,0.6,2,top_2
3264,1,2230,1,0.0,False,1,2,3,3,1,2,0.4,1,best_only
3265,1,2231,1,0.0,False,1,2,2,1,1,3,0.6,2,top_2
3266,1,2232,3,1.0,False,3,2,3,3,3,4,0.8,3,top_3
3267,1,2233,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3268,1,2234,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3269,1,2235,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3270,1,2236,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3271,1,2237,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3272,1,2238,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3273,1,2239,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3274,1,2240,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
3275,1,2241,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
3276,1,2242,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
3277,1,2243,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3278,1,2244,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3279,1,2245,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3280,1,2246,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3281,1,2247,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
3282,1,2248,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3283,1,2249,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3284,1,2250,2,0.0,False,2,3,2,2,2,4,0.8,3,top_3
3285,1,2251,2,0.0,False,2,1,3,3,2,2,0.4,1,best_only
3286,1,2252,2,1.0,False,2,1,3,2,2,3,0.6,2,top_2
3287,1,2253,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3288,1,2254,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3289,1,2255,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3290,1,2256,1,0.0,False,1,3,3,3,1,2,0.4,1,best_only
3291,1,2257,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
3292,1,2258,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3293,1,2259,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3294,1,2260,2,0.0,False,2,2,3,2,2,4,0.8,2,top_2
3295,1,2261,2,0.0,False,2,1,1,2,2,3,0.6,2,top_2
3296,1,2262,2,0.0,False,2,1,1,2,2,3,0.6,2,top_2
3297,1,2263,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3298,1,2264,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3299,1,2265,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
3300,1,2266,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3301,1,2267,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3302,1,2268,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3303,1,2269,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3304,1,2270,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3305,1,2271,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3306,1,2272,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3307,1,2273,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3308,1,2274,3,1.0,False,3,1,3,3,3,4,0.8,3,top_3
3309,1,2275,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3310,1,2276,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3311,1,2277,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3312,1,2278,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3313,1,2279,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3314,1,2280,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3315,1,2281,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3316,1,2282,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3317,1,2283,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3318,1,2284,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3319,1,2285,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3320,1,2286,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3321,1,2287,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3322,1,2288,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3323,1,2289,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3324,1,2290,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
3325,1,2291,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3326,1,2292,3,0.0,False,3,1,3,1,3,3,0.6,1,best_only
3327,1,2293,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3328,1,2294,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3329,1,2295,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3330,1,2296,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3331,1,2297,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3332,1,2298,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3333,1,2299,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3334,1,2300,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3335,1,2301,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3336,1,2302,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
3337,1,2303,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3338,1,2304,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3339,1,2305,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3340,1,2306,2,0.0,False,2,2,2,3,2,4,0.8,1,best_only
3341,1,2307,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3342,1,2308,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3343,1,2309,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3344,1,2310,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3345,1,2311,1,0.0,False,1,1,3,1,1,4,0.8,2,top_2
3346,1,2312,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
3347,1,2313,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3348,1,2314,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3349,1,2315,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3350,1,2316,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3351,1,2317,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3352,1,2318,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3353,1,2319,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3354,1,2320,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3355,1,2321,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
3356,1,2322,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3357,1,2323,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3358,1,2324,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3359,1,2325,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
3360,1,2326,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3361,1,2327,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3362,1,2328,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3363,1,2329,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3364,1,2330,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3365,1,2331,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3366,1,2332,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3367,1,2333,3,0.0,False,3,1,1,3,3,3,0.6,2,top_2
3368,1,2334,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3369,1,2335,1,0.0,False,1,1,1,3,1,4,0.8,1,best_only
3370,1,2336,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
3371,1,2337,3,0.0,False,3,1,1,3,3,3,0.6,2,top_2
3372,1,2338,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3373,1,2339,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3374,1,2340,3,0.0,False,3,1,1,3,3,3,0.6,2,top_2
3375,1,2341,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3376,1,2342,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3377,1,2343,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3378,1,2344,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3379,1,2345,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3380,1,2346,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
3381,1,2347,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
3382,1,2348,3,0.0,False,3,2,3,3,3,4,0.8,3,top_3
3383,1,2349,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3384,1,2350,1,0.0,False,1,2,1,1,1,4,0.8,3,top_3
3385,1,2351,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3386,1,2352,3,0.0,False,3,3,3,1,3,4,0.8,1,best_only
3387,1,2353,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
3388,1,2354,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
3389,1,2355,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3390,1,2356,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
3391,1,2357,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
3392,1,2358,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
3393,1,2359,3,1.0,False,3,3,3,1,3,4,0.8,1,best_only
3394,1,2360,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3395,1,2361,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3396,1,2362,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3397,1,2363,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3398,1,2364,3,1.0,False,3,2,2,3,3,3,0.6,2,top_2
3399,1,2365,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
3400,1,2366,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3401,1,2367,3,1.0,False,3,2,2,2,3,2,0.4,1,best_only
3402,1,2368,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
3403,1,2369,2,0.0,False,2,3,3,3,2,2,0.4,1,best_only
3404,1,2370,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3405,1,2371,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3406,1,2372,2,1.0,False,2,3,2,2,2,4,0.8,3,top_3
3407,1,2373,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3408,1,2374,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3409,1,2375,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3410,1,2376,3,0.0,False,3,3,2,3,3,4,0.8,2,top_2
3411,1,2377,3,0.0,False,3,3,2,2,3,3,0.6,1,best_only
3412,1,2378,2,1.0,False,2,3,2,2,2,4,0.8,3,top_3
3413,1,2379,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3414,1,2380,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3415,1,2381,3,0.0,False,3,3,3,1,3,4,0.8,1,best_only
3416,1,2382,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3417,1,2383,1,1.0,False,1,3,3,1,1,3,0.6,2,top_2
3418,1,2384,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
3419,1,2385,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
3420,1,2386,1,0.0,False,1,3,1,1,1,4,0.8,3,top_3
3421,1,2387,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3422,1,2388,1,0.0,False,1,2,2,1,1,3,0.6,2,top_2
3423,1,2389,0,0.0,False,0,3,3,3,0,2,0.4,1,best_only
3424,1,2390,3,0.0,False,3,3,3,2,3,4,0.8,1,best_only
3425,1,2391,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3426,1,2392,3,0.0,False,3,3,3,2,3,4,0.8,1,best_only
3427,1,2393,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3428,1,2394,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3429,1,2395,2,0.0,False,2,1,2,2,2,4,0.8,3,top_3
3430,1,2396,2,0.0,False,2,3,1,1,2,2,0.4,1,best_only
3431,1,2397,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3432,1,2398,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3433,1,2399,2,1.0,False,2,3,3,2,2,3,0.6,2,top_2
3434,1,2400,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
3435,1,2401,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3436,1,2402,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3437,1,2403,3,0.0,False,3,1,1,1,3,2,0.4,1,best_only
3438,1,2404,2,0.0,False,2,1,1,2,2,3,0.6,2,top_2
3439,1,2405,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3440,1,2406,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3441,1,2407,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3442,1,2408,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3443,1,2409,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3444,1,2410,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3445,1,2411,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3446,1,2412,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3447,1,2413,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3448,1,2414,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3449,1,2415,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3450,1,2416,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
3451,1,2417,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3452,1,2418,2,0.0,False,2,1,1,1,2,2,0.4,1,best_only
3453,1,2419,1,0.0,False,1,1,0,0,1,3,0.6,1,best_only
3454,1,2420,0,0.0,False,0,1,0,0,0,4,0.8,3,top_3
3455,1,2421,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3456,1,2422,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3457,1,2423,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3458,1,2424,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3459,1,2425,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3460,1,2426,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3461,1,2427,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3462,1,2428,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3463,1,2429,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3464,1,2430,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3465,1,2431,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3466,1,2432,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3467,1,2433,1,1.0,False,1,1,1,1,1,5,1.0,5,all_models
3468,1,2434,1,0.0,False,1,1,1,1,1,5,1.0,5,all_models
3469,1,2435,1,0.0,False,1,1,3,1,1,4,0.8,2,top_2
3470,1,2436,3,1.0,False,3,1,3,3,3,4,0.8,3,top_3
3471,1,2437,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3472,1,2438,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3473,1,2439,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3474,1,2440,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3475,1,2441,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
3476,1,2442,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3477,1,2443,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3478,1,2444,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3479,1,2445,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3480,1,2446,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
3481,1,2447,1,0.0,False,1,3,3,1,1,3,0.6,2,top_2
3482,1,2448,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3483,1,2449,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3484,1,2450,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3485,1,2451,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3486,1,2452,3,0.0,False,3,2,2,2,3,2,0.4,1,best_only
3487,1,2453,3,0.0,False,3,2,2,3,3,3,0.6,2,top_2
3488,1,2454,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3489,1,2455,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3490,1,2456,2,0.0,False,2,2,3,3,2,3,0.6,1,best_only
3491,1,2457,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3492,1,2458,3,1.0,False,3,3,3,3,3,5,1.0,5,all_models
3493,1,2459,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3494,1,2460,3,0.0,False,3,1,3,3,3,4,0.8,3,top_3
3495,1,2461,2,0.0,False,2,2,2,2,2,5,1.0,5,all_models
3496,1,2462,2,0.0,False,2,1,2,2,2,4,0.8,3,top_3
3497,1,2463,2,1.0,False,2,2,2,2,2,5,1.0,5,all_models
3498,1,2464,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
3499,1,2465,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3500,1,2466,2,0.0,False,2,1,3,3,2,2,0.4,1,best_only
3501,1,2467,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
3502,1,2468,2,0.0,False,2,3,3,2,2,3,0.6,2,top_2
3503,1,2469,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
3504,1,2470,3,0.0,False,3,3,3,3,3,5,1.0,5,all_models
